Date,TVL
2022-06-20,1197967108.3888416
2022-06-21,1219083726.3943462
2022-06-22,1187670790.5129626
2022-06-23,1201114009.3898835
2022-06-24,1214982407.8790123
2022-06-25,1251913230.2612028
2022-06-26,1244321112.0285385
2022-06-27,1214811722.7915912
2022-06-28,1184654263.8231537
2022-06-29,1157137558.7167695
2022-06-30,1131239849.1371422
2022-07-01,1135612375.8548665
2022-07-02,1110767422.1004665
2022-07-03,1186951814.6447277
2022-07-04,1187228573.5903366
2022-07-05,1229366340.937225
2022-07-06,1217500564.0334296
2022-07-07,1241015637.4675126
2022-07-08,1265488364.7326505
2022-07-09,1258995737.370673
2022-07-10,1264724577.9921806
2022-07-11,1232525529.5143812
2022-07-12,1201165516.8787165
2022-07-13,1190381457.703536
2022-07-14,1224729426.8296535
2022-07-15,1216149869.698456
2022-07-16,1219182986.2418058
2022-07-17,1278584439.6113834
2022-07-18,1261042937.4158711
2022-07-19,1355218314.9961524
2022-07-20,1367362966.9785154
2022-07-21,1339974900.5712981
2022-07-22,1375643406.227109
2022-07-23,1330888446.620348
2022-07-24,1324974026.4342859
2022-07-25,1340714030.4588144
2022-07-26,1291238572.2134154
2022-07-27,1267907645.3014987
2022-07-28,1345154810.2391844
2022-07-29,1392625148.9399421
2022-07-30,1389304166.0180929
2022-07-31,1393513557.2225254
2022-08-01,1362387759.9091558
2022-08-02,1372410073.6907678
2022-08-03,1330117074.3789499
2022-08-04,1308335684.1063273
2022-08-05,1318050752.0444431
2022-08-06,1362461548.4128106
2022-08-07,1353767803.929757
2022-08-08,1366562351.5981748
2022-08-09,1393555003.912464
2022-08-10,1332193279.8817506
2022-08-11,1409686728.2433546
2022-08-12,1401536510.563555
2022-08-13,1456733234.809873
2022-08-14,1454067319.7173839
2022-08-15,1436446548.8799562
2022-08-16,1412337678.4263387
2022-08-17,1395542326.1404307
2022-08-18,1353934665.716936
2022-08-19,1312808293.0463362
2022-08-20,1252965076.5697658
2022-08-21,1233862335.8564155
2022-08-22,1255191196.2488232
2022-08-23,1237887704.471788
2022-08-24,1237442221.1062646
2022-08-25,1249808642.5165396
2022-08-26,1252152516.8409479
2022-08-27,1187959810.3118649
2022-08-28,1199203377.6136649
2022-08-29,1167198278.8077497
2022-08-30,1225640191.401652
2022-08-31,1205991012.801422
2022-09-01,1189907395.3698623
2022-09-02,1191469699.708958
2022-09-03,1194650116.280203
2022-09-04,1185074387.450966
2022-09-05,1202451297.574222
2022-09-06,1221181808.579308
2022-09-07,1171015831.709803
2022-09-08,1199498609.5300543
2022-09-09,1230473174.4970984
2022-09-10,1242429396.184686
2022-09-11,1246129528.1486237
2022-09-12,1229261882.1506116
2022-09-13,1262151761.073271
2022-09-14,1188345406.1895547
2022-09-15,1194338568.513552
2022-09-16,1165514367.2787008
2022-09-17,1154660672.4034333
2022-09-18,1169192805.2636766
2022-09-19,1134622759.5341368
2022-09-20,1154737019.479334
2022-09-21,1135619609.1669557
2022-09-22,1125162011.0592418
2022-09-23,1162540094.303886
2022-09-24,1184493680.7817094
2022-09-25,1183847731.3418372
2022-09-26,1176136046.1099105
2022-09-27,1203889650.3106973
2022-09-28,1188447311.2683616
2022-09-29,1199199839.092206
2022-09-30,1206457199.320857
2022-10-01,1182437481.8471272
2022-10-02,1168959254.9135697
2022-10-03,1157989302.184786
2022-10-04,1167369154.9069014
2022-10-05,1177620628.666562
2022-10-06,1174716680.8592815
2022-10-07,1146110106.1294608
2022-10-08,1140148436.02991
2022-10-09,1131906988.9513636
2022-10-10,1129016712.9445353
2022-10-11,1126467728.2434235
2022-10-12,994210915.5966424
2022-10-13,966741747.7588642
2022-10-14,943260986.2477317
2022-10-15,934611112.545756
2022-10-16,902723614.5673447
2022-10-17,924190661.3421388
2022-10-18,927064991.0938864
2022-10-19,916215268.7182115
2022-10-20,911742260.06299
2022-10-21,829330376.1606516
2022-10-22,920879521.4405625
2022-10-23,921699972.6756505
2022-10-24,938823683.2610823
2022-10-25,924428265.1724399
2022-10-26,963190419.5660812
2022-10-27,992375115.741818
2022-10-28,988124584.2268999
2022-10-29,1002369431.0827379
2022-10-30,1017460144.2578616
2022-10-31,1011235954.318554
2022-11-01,1018585350.0966539
2022-11-02,1015835687.2602406
2022-11-03,1013338155.7983593
2022-11-04,997059276.899443
2022-11-05,1038165859.5901457
2022-11-06,1060373215.939724
2022-11-07,1009777777.8340769
2022-11-08,974374767.3993917
2022-11-09,730698557.2536907
2022-11-10,565778703.8408608
2022-11-11,591418958.0263349
2022-11-12,540771092.9777424
2022-11-13,493178340.8824738
2022-11-14,473861278.0009033
2022-11-15,477338884.0468715
2022-11-16,478805162.2956933
2022-11-17,485146528.4785611
2022-11-18,450246684.13021684
2022-11-19,466472089.1116298
2022-11-20,464417276.07458866
2022-11-21,451675116.32884
2022-11-22,443709887.94966894
2022-11-23,444817949.377601
2022-11-24,442794668.7643791
2022-11-25,439802557.1273393
2022-11-26,440156442.8960696
2022-11-27,437050211.198886
2022-11-28,436374210.03285134
2022-11-29,431357677.3470745
2022-11-30,441416193.496647
2022-12-01,445361296.7964328
2022-12-02,465385758.39443815
2022-12-03,464615656.2827354
2022-12-04,459862456.8006343
2022-12-05,465144884.2139367
2022-12-06,467339021.15831584
2022-12-07,464304958.1479146
2022-12-08,462044113.08124614
2022-12-09,465725899.28517634
2022-12-10,464913291.40553236
2022-12-11,464816035.1770869
2022-12-12,459458470.9396504
2022-12-13,469838537.5229039
2022-12-14,473062088.3661118
2022-12-15,471682512.6784127
2022-12-16,467121635.5379803
2022-12-17,437957934.69250685
2022-12-18,441066235.86091936
2022-12-19,440154326.5725273
2022-12-20,434867830.6153311
2022-12-21,436635174.27408904
2022-12-22,434247385.82007617
2022-12-23,430370038.2076669
2022-12-24,426666512.09236264
2022-12-25,423975637.3546838
2022-12-26,419746116.8826322
2022-12-27,419399175.16572446
2022-12-28,421345068.5912525
2022-12-29,437643621.4948134
2022-12-30,416368880.78359246
2022-12-31,416201168.74098766
2023-01-01,415437294.52100945
2023-01-02,416301836.9884389
2023-01-03,418221999.228129
2023-01-04,426553333.81193626
2023-01-05,415376765.83767146
2023-01-06,415163029.52549624
2023-01-07,415825811.2958071
2023-01-08,409826868.6858352
2023-01-09,416075421.29158443
2023-01-10,425079960.6621888
2023-01-11,432998361.5304649
2023-01-12,441494628.589197
2023-01-13,444311535.2734875
2023-01-14,463771469.08185506
2023-01-15,473612097.34352624
2023-01-16,478745050.4223097
2023-01-17,473630869.72594714
2023-01-18,477079540.1256567
2023-01-19,471193346.81042993
2023-01-20,478802753.9810283
2023-01-21,503949718.0633498
2023-01-22,501485131.36838114
2023-01-23,503644241.98240715
2023-01-24,505514242.48112774
2023-01-25,490870811.70145166
2023-01-26,527223127.2085318
2023-01-27,497349438.53555804
2023-01-28,513116692.993066
2023-01-29,513564926.5269467
2023-01-30,518872258.07497555
2023-01-31,509514276.85826075
2023-02-01,522578293.4307069
2023-02-02,556547970.4083209
2023-02-03,540369710.1930513
2023-02-04,547245320.9684697
2023-02-05,550719877.6467892
2023-02-06,548513773.3910333
2023-02-07,550378200.6239313
2023-02-08,570174845.111621
2023-02-09,573473470.9000092
2023-02-10,549329518.5593861
2023-02-11,554229425.6351656
2023-02-12,560479355.2277567
2023-02-13,555240237.4073328
2023-02-14,556791157.3787692
2023-02-15,570012725.1336998
2023-02-16,595719998.1940167
2023-02-17,579441276.9051082
2023-02-18,596561348.041156
2023-02-19,602289095.8019818
2023-02-20,605916644.0268066
2023-02-21,616549205.1930016
2023-02-22,610240474.1395731
2023-02-23,622693079.9325511
2023-02-24,604997323.5081645
2023-02-25,612424877.375983
2023-02-26,613578667.5481275
2023-02-27,630348771.4421622
2023-02-28,644909366.4961045
2023-03-01,646378967.4606998
2023-03-02,662223504.9536072
2023-03-03,654438310.6388168
2023-03-04,655845332.9040494
2023-03-05,656453259.9327676
2023-03-06,665105342.9297278
2023-03-07,671737051.4812146
2023-03-08,662595232.9547979
2023-03-09,639333995.3628359
2023-03-10,614809465.5095384
2023-03-11,599094064.6107186
2023-03-12,554614815.996191
2023-03-13,624595405.8834271
2023-03-14,649816059.5380073
2023-03-15,661834039.2890061
2023-03-16,630613206.1269588
2023-03-17,646634526.6246823
2023-03-18,671276067.1287135
2023-03-19,660879679.5910103
2023-03-20,659555445.2363377
2023-03-21,662050400.9400333
2023-03-22,659144096.9728271
2023-03-23,645623972.2922171
2023-03-24,646354298.9116439
2023-03-25,630999367.4161884
2023-03-26,626100614.1222442
2023-03-27,628978809.627543
2023-03-28,624860753.4255815
2023-03-29,624169867.6030574
2023-03-30,634075228.6918422
2023-03-31,628720944.502751
2023-04-01,642785133.7439445
2023-04-02,645703329.2186862
2023-04-03,639133001.0750369
2023-04-04,648118805.1098436
2023-04-05,654325165.9992896
2023-04-06,657285329.3805517
2023-04-07,661803270.489768
2023-04-08,658795083.8605177
2023-04-09,661743387.5222087
2023-04-10,666091684.3666744
2023-04-11,676643894.4870073
2023-04-12,678176442.787497
2023-04-13,632385110.1259041
2023-04-14,657395078.711447
2023-04-15,660846757.8636148
2023-04-16,658255390.1462243
2023-04-17,663081501.4202056
2023-04-18,661034063.0796095
2023-04-19,654794345.9718044
2023-04-20,648787685.7203614
2023-04-21,634433832.8546369
2023-04-22,616291419.6685624
2023-04-23,623697306.968648
2023-04-24,621163613.917356
2023-04-25,619435768.5858276
2023-04-26,624073924.412974
2023-04-27,625364282.833005
2023-04-28,624401379.2900531
2023-04-29,622739726.2219748
2023-04-30,625515296.0353731
2023-05-01,618928217.2957826
2023-05-02,598450620.6473053
2023-05-03,596946465.2476518
2023-05-04,602241485.4683577
2023-05-05,600541859.6501166
2023-05-06,606236783.4792265
2023-05-07,594371890.0903008
2023-05-08,583839136.5055354
2023-05-09,566836343.3707222
2023-05-10,563946686.0271893
2023-05-11,562349485.8281851
2023-05-12,555219357.4221128
2023-05-13,555871441.5552508
2023-05-14,552533931.6796103
2023-05-15,558568467.9762527
2023-05-16,562547602.5256398
2023-05-17,578546658.1131439
2023-05-18,601083352.661973
2023-05-19,594429984.6285768
2023-05-20,593843885.4297796
2023-05-21,596874752.9344715
2023-05-22,587224055.4021997
2023-05-23,589324113.9210348
2023-05-24,591471657.1131163
2023-05-25,581095748.5086877
2023-05-26,586587595.7571061
2023-05-27,588258135.0061494
2023-05-28,593492814.7721741
2023-05-29,597088391.2085366
2023-05-30,591112530.9743742
2023-05-31,593758451.1461693
2023-06-01,580816343.5212635
2023-06-02,587877565.0584413
2023-06-03,590082557.2591847
2023-06-04,590803653.79138
2023-06-05,607134476.729727
2023-06-06,587353273.5583551
2023-06-07,591945875.5411005
2023-06-08,576469539.3241501
2023-06-09,576897320.5039799
2023-06-10,549711126.3925066
2023-06-11,536057585.5591145
2023-06-12,535516259.2495179
2023-06-13,539124518.2938687
2023-06-14,543239178.865635
2023-06-15,531911019.37838215
2023-06-16,528496669.1895727
2023-06-17,533545992.400507
2023-06-18,533452319.08135515
2023-06-19,531713687.27423865
2023-06-20,542550384.6044542
2023-06-21,557941738.8271945
2023-06-22,565220661.3127717
2023-06-23,558930328.0311028
2023-06-24,568556032.3870974
2023-06-25,563137407.080778
2023-06-26,573937956.5124984
2023-06-27,584940064.9691209
2023-06-28,585168865.4970859
2023-06-29,583039720.3781588
2023-06-30,597141568.3496417
2023-07-01,599819696.4564254
2023-07-02,600784200.1560863
2023-07-03,603844931.7540491
2023-07-04,604985587.4885914
2023-07-05,599149292.683755
2023-07-06,595341720.9933442
2023-07-07,593377836.509889
2023-07-08,606939682.543166
2023-07-09,613172902.746927
2023-07-10,597407815.9979668
2023-07-11,600332092.4679
2023-07-12,607593499.3078011
2023-07-13,611595316.9653978
2023-07-14,659624868.9890277
2023-07-15,656181236.4299635
2023-07-16,675012689.057186
2023-07-17,667942128.7092888
2023-07-18,671798329.5651214
2023-07-19,670009607.6928012
2023-07-20,678995684.7432084
2023-07-21,687555754.8263377
2023-07-22,696178910.9070518
2023-07-23,694947411.4406196
2023-07-24,692678205.1960046
2023-07-25,678947316.3811054
2023-07-26,660708056.1209015
2023-07-27,679371658.4942045
2023-07-28,683513292.0372437
2023-07-29,676332111.3942133
2023-07-30,680595344.8332651
2023-07-31,674390584.1529752
2023-08-01,652164455.8104931
2023-08-02,631130967.508773
2023-08-03,628141672.1063509
2023-08-04,622536661.3801026
2023-08-05,628749970.5421677
2023-08-06,631420024.939409
2023-08-07,637609358.9723923
2023-08-08,631194547.7875055
2023-08-09,642364477.8071684
2023-08-10,644067988.735672
2023-08-11,651855506.9375048
2023-08-12,641270497.1951493
2023-08-13,644370466.1413611
2023-08-14,637622353.0963688
2023-08-15,650077618.8050232
2023-08-16,632790492.4854287
2023-08-17,629572568.7689675
2023-08-18,599826087.343222
2023-08-19,604392019.422231
2023-08-20,613528025.6582017
2023-08-21,606295559.1240058
2023-08-22,607114031.6718868
2023-08-23,603799203.4045322
2023-08-24,616496164.0992322
2023-08-25,607045925.5534761
2023-08-26,604164128.5087949
2023-08-27,605871458.9227228
2023-08-28,610804683.9627488
2023-08-29,607747631.7943091
2023-08-30,614519344.4320443
2023-08-31,605306357.5911096
2023-09-01,597272645.7634574
2023-09-02,591587270.7746327
2023-09-03,594891596.7819917
2023-09-04,597817276.8007059
2023-09-05,607664537.9609835
2023-09-06,611328778.3425205
2023-09-07,615702159.9712236
2023-09-08,615964787.7514812
2023-09-09,605829270.9645908
2023-09-10,604933220.7226807
2023-09-11,599849761.2397304
2023-09-12,587383286.8244456
2023-09-13,592439103.4907608
2023-09-14,601232988.9220918
2023-09-15,605140998.9521422
2023-09-16,618427663.1221339
2023-09-17,612526353.9831847
2023-09-18,608159931.5699518
2023-09-19,616667161.7235662
2023-09-20,618619787.6785833
2023-09-21,621309516.4671502
2023-09-22,613013411.7482349
2023-09-23,620038295.7944654
2023-09-24,611146657.0189828
2023-09-25,605919368.6919701
2023-09-26,610176262.4468292
2023-09-27,611350489.3031312
2023-09-28,616690052.6932926
2023-09-29,621890825.0887961
2023-09-30,624793738.8832649
2023-10-01,630979219.0393099
2023-10-02,643835424.6033881
2023-10-03,635742837.04581
2023-10-04,628439840.3302649
2023-10-05,631758949.4582735
2023-10-06,622397408.4349421
2023-10-07,628229255.6543038
2023-10-08,626634197.9810848
2023-10-09,624147406.8824099
2023-10-10,614133987.653209
2023-10-11,614224515.569867
2023-10-12,615349504.3683821
2023-10-13,607939463.1463376
2023-10-14,614882036.5509758
2023-10-15,613391724.2537737
2023-10-16,616636457.2861608
2023-10-17,633393669.0652786
2023-10-18,640568126.4715979
2023-10-19,637641943.4231412
2023-10-20,645398307.8724113
2023-10-21,657561062.2537688
2023-10-22,676047343.7966759
2023-10-23,681976686.377371
2023-10-24,716761218.5781837
2023-10-25,710994671.9686986
2023-10-26,735884790.3594761
2023-10-27,736570894.3373528
2023-10-28,734594275.5142208
2023-10-29,736834210.8671161
2023-10-30,743561518.3183651
2023-10-31,783552805.9932678
2023-11-01,771981550.9822332
2023-11-02,794169896.7915987
2023-11-03,784429731.9955151
2023-11-04,803355227.6930532
2023-11-05,811260338.5217968
2023-11-06,815102027.6399963
2023-11-07,822376748.5626361
2023-11-08,825763638.16087
2023-11-09,853850209.3245403
2023-11-10,881102542.2447109
2023-11-11,958169396.8695558
2023-11-12,951453048.383669
2023-11-13,957926847.378587
2023-11-14,925791588.642069
2023-11-15,952243002.7529212
2023-11-16,1033445836.9534729
2023-11-17,971542455.5059363
2023-11-18,986180526.6542869
2023-11-19,991001692.7507135
2023-11-20,1042887483.6857026
2023-11-21,1015724871.1727636
2023-11-22,977416042.2314124
2023-11-23,1038070175.1702558
2023-11-24,1034558905.7071421
2023-11-25,1053814898.7228853
2023-11-26,1069578944.2581512
2023-11-27,1069222086.8573349
2023-11-28,1046813078.2200391
2023-11-29,1079346021.7593663
2023-11-30,1093158237.4913044
2023-12-01,1103153930.9015493
2023-12-02,1125801641.1346545
2023-12-03,1155608850.228112
2023-12-04,1150885317.4801137
2023-12-05,1156644161.1069992
2023-12-06,1194937477.3436754
2023-12-07,1187407187.9010878
2023-12-08,1268174443.5429053
2023-12-09,1400897796.129851
2023-12-10,1423064716.9912734
2023-12-11,1466572802.622843
2023-12-12,1443924965.8005078
2023-12-13,1421591954.8081071
2023-12-14,1459837641.27922
2023-12-15,1741858819.8873749
2023-12-16,1539328021.5459766
2023-12-17,1567556662.4752622
2023-12-18,1539847950.4110663
2023-12-19,1579185102.7952394
2023-12-20,1565313842.692197
2023-12-21,1652472948.2861018
2023-12-22,1798100931.383703
2023-12-23,1846015672.2749515
2023-12-24,1919374367.0305972
2023-12-25,1943087915.3488104
2023-12-26,2058872993.019274
2023-12-27,1980508967.2110426
2023-12-28,1962870234.1029096
2023-12-29,1887958698.3629556
2023-12-30,1948557167.4339871
2023-12-31,1916931321.0171213
2024-01-01,1907801876.3486094
2024-01-02,2005435914.5767539
2024-01-03,1979727272.3336089
2024-01-04,1859051585.8711169
2024-01-05,1907166904.9035845
2024-01-06,1864245873.170298
2024-01-07,1834810709.012197
2024-01-08,1741379564.6857665
2024-01-09,1851817682.4396071
2024-01-10,1877672967.971809
2024-01-11,1944420126.3160956
2024-01-12,1957729496.0152547
2024-01-13,1877269942.7300022
2024-01-14,1949959849.0074677
2024-01-15,1951005289.6371775
2024-01-16,1940226563.0834823
2024-01-17,1978289464.5503078
2024-01-18,2016550343.8564353
2024-01-19,1922174596.5300422
2024-01-20,1916339044.5658233
2024-01-21,1927789375.5109608
2024-01-22,1933064239.122673
2024-01-23,1857275626.7467666
2024-01-24,1848721300.5348685
2024-01-25,1905867621.88911
2024-01-26,1901068464.678622
2024-01-27,2020779124.3342614
2024-01-28,2050481921.002948
2024-01-29,2070040329.3896334
2024-01-30,2156003559.7334375
2024-01-31,2172030982.0938993
2024-02-01,2139027242.948756
2024-02-02,2191472279.220958
2024-02-03,2250722437.380609
2024-02-04,2220614275.6383324
2024-02-05,2223693557.6830115
2024-02-06,2278679705.620871
2024-02-07,2295677774.495563
2024-02-08,2375378581.8618984
2024-02-09,2378025952.269029
2024-02-10,2468735529.921868
2024-02-11,2503248980.52907
2024-02-12,2517356083.8810577
2024-02-13,2598946397.5036516
2024-02-14,2567709953.1868744
2024-02-15,2681959631.784545
2024-02-16,2657908314.1761837
2024-02-17,2638621512.0975266
2024-02-18,2626596616.9799104
2024-02-19,2701127569.3584633
2024-02-20,2719156929.2149267
2024-02-21,2666826577.904414
2024-02-22,2598550474.0919523
2024-02-23,2573841090.2769194
2024-02-24,2552410778.890603
2024-02-25,2630771878.0644646
2024-02-26,2649844949.8620834
2024-02-27,2753250989.6250505
2024-02-28,2779821243.752625
2024-02-29,2918049741.1663933
2024-03-01,3052563126.850961
2024-03-02,3154133114.2742534
2024-03-03,3204306243.105482
2024-03-04,3278609594.3915043
2024-03-05,3315757572.592531
2024-03-06,3179951142.231367
2024-03-07,3464547708.6939745
2024-03-08,3671427017.2952375
2024-03-09,3837323752.812052
2024-03-10,3916607020.6029587
2024-03-11,3962875359.4744763
2024-03-12,4163976665.646137
2024-03-13,4208077136.2422333
2024-03-14,4512031972.897922
2024-03-15,4665750834.849309
2024-03-16,4669830617.387322
2024-03-17,4514719143.7506275
2024-03-18,4847158747.523213
2024-03-19,4768065326.611829
2024-03-20,4308037739.293507
2024-03-21,4728192966.020009
2024-03-22,4667438669.030676
2024-03-23,4612650662.738537
2024-03-24,4666040701.433664
2024-03-25,4867195898.667168
2024-03-26,5078058539.482458
2024-03-27,5168321406.133545
2024-03-28,5137371238.970725
2024-03-29,5288158394.915471
2024-03-30,5280775579.568148
2024-03-31,5289955550.299528
2024-04-01,5325920517.650693
2024-04-02,5171217681.876361
2024-04-03,4929147146.442968
2024-04-04,4942716220.96088
2024-04-05,4888933268.810579
2024-04-06,4714025384.261386
2024-04-07,4745827174.790656
2024-04-08,4811386422.181273
2024-04-09,4984507525.378525
2024-04-10,4810465345.147116
2024-04-11,4811518051.751931
2024-04-12,4663914766.245754
2024-04-13,4171264958.8424263
2024-04-14,3714359734.428239
2024-04-15,4068348881.1272116
2024-04-16,3930668576.278108
2024-04-17,3937718395.173182
2024-04-18,3889649891.931261
2024-04-19,3996457842.015228
2024-04-20,4100499485.7807627
2024-04-21,4257469983.026571
2024-04-22,4263039158.115355
2024-04-23,4375194938.350513
2024-04-24,4334728332.359919
2024-04-25,4193032269.3721323
2024-04-26,4169950604.7972593
2024-04-27,4046213558.163539
2024-04-28,4000130433.827831
2024-04-29,4066179122.6322327
2024-04-30,3991235679.526196
2024-05-01,3793688611.873121
2024-05-02,3881969461.6366
2024-05-03,3975470365.172994
2024-05-04,4063847073.838154
2024-05-05,4152526460.6069875
2024-05-06,4128554609.35433
2024-05-07,4227349816.513615
2024-05-08,4158698607.371488
2024-05-09,3993671254.9207106
2024-05-10,4146432465.7670975
2024-05-11,4030628329.787385
2024-05-12,3963941883.600973
2024-05-13,3938398322.120921
2024-05-14,3951966426.2199206
2024-05-15,3860582244.923151
2024-05-16,4105367587.414524
2024-05-17,4121367450.1930532
2024-05-18,4423088123.263935
2024-05-19,4465716605.095389
2024-05-20,4395765133.205158
2024-05-21,4715855843.727808
2024-05-22,4664676901.890461
2024-05-23,4686937257.715913
2024-05-24,4647030950.583258
2024-05-25,4583164791.712082
2024-05-26,4630576065.861172
2024-05-27,4612269367.134754
2024-05-28,4736384961.598951
2024-05-29,4763654759.791565
2024-05-30,4739039457.500931
2024-05-31,4684353552.850471
2024-06-01,4713822140.9120455
2024-06-02,4723678396.8213
2024-06-03,4665539809.911526
2024-06-04,4663935994.530611
2024-06-05,4722789810.015903
2024-06-06,4731923125.765898
2024-06-07,4684107476.1383705
2024-06-08,4537962516.899011
2024-06-09,4471988849.615815
2024-06-10,4498400592.772163
2024-06-11,4449539217.26788
2024-06-12,4267484695.5123296
2024-06-13,4354172202.208968
2024-06-14,4211335616.5617304
2024-06-15,4155937677.551623
2024-06-16,4207780533.477012
2024-06-17,4267205296.7897058
2024-06-18,4105064392.4649725
2024-06-19,3974024893.905075
2024-06-20,4000556249.9052463
2024-06-21,3997058782.680986
2024-06-22,3941975111.0048046
2024-06-23,3967388804.4839234
2024-06-24,3876812305.0255623
2024-06-25,3843335980.017857
2024-06-26,3972355620.9908633
2024-06-27,3942298716.8257613
2024-06-28,4103830359.597226
2024-06-29,3977405820.379116
2024-06-30,4000830993.236251
2024-07-01,4075434469.6483197
2024-07-02,4123319673.939735
2024-07-03,4154942373.549922
2024-07-04,3943572971.209349
2024-07-05,3804430741.883946
2024-07-06,3739594299.697552
2024-07-07,3896619381.3784447
2024-07-08,3766201751.023545
2024-07-09,3838239847.5124216
2024-07-10,3901032806.368278
2024-07-11,3879105231.697187
2024-07-12,3854539566.582511
2024-07-13,3861747829.984116
2024-07-14,3903262924.8742743
2024-07-15,4068720421.4288783
2024-07-16,4238165294.472123
2024-07-17,4307016022.492208
2024-07-18,4279926022.4468822
2024-07-19,4273371126.931775
2024-07-20,4505040347.676208
2024-07-21,4561196562.066808
2024-07-22,4673112908.918088
2024-07-23,4595222864.282475
2024-07-24,4496922366.098883
2024-07-25,4529880442.332786
2024-07-26,4438321405.211015
2024-07-27,4615796160.429002
2024-07-28,4675459868.413081
2024-07-29,4625947471.096668
2024-07-30,4623876324.987279
2024-07-31,4531979687.563821
2024-08-01,4470313843.15173
2024-08-02,4423101652.334807
2024-08-03,4229103884.1875567
2024-08-04,4055198474.0118284
2024-08-05,3985840121.2329907
2024-08-06,3651804399.519841
2024-08-07,3945342716.052315
2024-08-08,3915668113.2149587
2024-08-09,4211569731.9231777
2024-08-10,4234999813.3268213
2024-08-11,4308466741.129107
2024-08-12,4158744652.620793
2024-08-13,4258331644.3970966
2024-08-14,4369871200.633326
2024-08-15,4331993140.261714
2024-08-16,4308861680.941681
2024-08-17,4267340620.0020876
2024-08-18,4271593704.9442325
2024-08-19,4339617847.407986
2024-08-20,4360160749.380244
2024-08-21,4391862921.997886
2024-08-22,4435376106.13295
2024-08-23,4444447253.486897
2024-08-24,4676941395.747368
2024-08-25,4748962299.001094
2024-08-26,4815881552.825688
2024-08-27,4791988392.386396
2024-08-28,4605629630.434118
2024-08-29,4511879744.92078
2024-08-30,4425087658.376804
2024-08-31,4399637859.903481
2024-09-01,4361468819.732367
2024-09-02,4297170919.615553
2024-09-03,4342267595.968623
2024-09-04,4226244147.01698
2024-09-05,4369079225.770363
2024-09-06,4272977324.336297
2024-09-07,4144001618.885938
2024-09-08,4198500218.8816185
2024-09-09,4256107437.6863575
2024-09-10,4356134402.78801
2024-09-11,4362758271.576574
2024-09-12,4327835768.396571
2024-09-13,4473538894.409756
2024-09-14,4528464406.041152
2024-09-15,4476313751.019707
2024-09-16,4426000533.48588
2024-09-17,4323748108.547583
2024-09-18,4423699425.67498
2024-09-19,4433824442.959442
2024-09-20,4665291764.393155
2024-09-21,4822859003.563383
2024-09-22,4874576461.73265
2024-09-23,4776652941.552617
2024-09-24,4835556575.170078
2024-09-25,4973190073.255488
2024-09-26,4931228400.14263
2024-09-27,5075151993.42197
2024-09-28,5152993331.646914
2024-09-29,5101888232.076388
2024-09-30,5198967701.3419695
2024-10-01,5120472161.545369
2024-10-02,4868931661.175236
2024-10-03,4746991420.906622
2024-10-04,4672643036.10873
2024-10-05,4784672675.752571
2024-10-06,4740263289.558095
2024-10-07,4865218271.569122
2024-10-08,4958709648.040467
2024-10-09,4808051493.691526
2024-10-10,4628690502.053284
2024-10-11,4637996906.355228
2024-10-12,4915931407.811669
2024-10-13,5043261347.071882
2024-10-14,5041146277.690306
2024-10-15,5188059677.264727
2024-10-16,5098069775.765481
2024-10-17,5127884376.5877905
2024-10-18,5059095675.233545
2024-10-19,5104219298.521542
2024-10-20,5157883098.144465
2024-10-21,5311278545.749699
2024-10-22,5401396078.021302
2024-10-23,5394704541.618599
2024-10-24,5398187130.087734
2024-10-25,5504549523.294257
2024-10-26,5302017024.410825
2024-10-27,5297675015.32895
2024-10-28,5344930324.266541
2024-10-29,5376202381.051417
2024-10-30,5524148242.148322
2024-10-31,5468549348.389412
2024-11-01,5315108653.691103
2024-11-02,5239523852.351028
2024-11-03,5201639100.738543
2024-11-04,5145895524.628508
2024-11-05,5032869054.164662
2024-11-06,5268781984.382794
2024-11-07,5766009071.786427
2024-11-08,5834228494.155823
2024-11-09,5924662072.67629
2024-11-10,6132129327.810924
2024-11-11,6404388332.9374895
2024-11-12,6721976377.678981
2024-11-13,6647894230.437716
2024-11-14,6654181909.179784
2024-11-15,6544214660.32155
2024-11-16,6871201300.576511
2024-11-17,6870025342.080218
2024-11-18,7037306205.786339
2024-11-19,7124621700.737355
2024-11-20,7121060841.998102
2024-11-21,7234911070.627232
2024-11-22,7646461001.719742
2024-11-23,7785776829.256621
2024-11-24,7883158323.298395
2024-11-25,7761999323.587726
2024-11-26,7469428518.452122
2024-11-27,7470881076.616157
2024-11-28,7795482192.225615
2024-11-29,7732037517.666755
2024-11-30,7999363726.834986
2024-12-01,8052317964.967588
2024-12-02,8059552289.602389
2024-12-03,7801318934.37328
2024-12-04,8176271258.318757
2024-12-05,8154034582.933079
2024-12-06,8366712910.703432
2024-12-07,8630595780.29509
2024-12-08,8749629962.22005
2024-12-09,8627316732.141174
2024-12-10,7940828698.2997055
2024-12-11,7847249427.574749
2024-12-12,8331809103.4256735
2024-12-13,8404990039.522353
2024-12-14,8425435525.766934
2024-12-15,8204752788.544845
2024-12-16,8287057402.628622
2024-12-17,8377349246.646196
2024-12-18,8321659973.615862
2024-12-19,7862049659.164425
2024-12-20,7440805212.375226
2024-12-21,7458548556.961273
2024-12-22,7160507984.283237
2024-12-23,7190237044.149015
2024-12-24,7515403558.637836
2024-12-25,7630522253.245961
2024-12-26,7605408770.476373
